0203100402,02031004,Mutobwe
0203100403,02031004,Nyabimata
0203100404,02031004,Rwerere
0203100501,02031005,Agasugi
0203100502,02031005,Cyumuzi
0203100503,02031005,Ndaro
0203100504,02031005,Ruhinga
0203110101,02031101,Bugarama
0203110102,02031101,Maraba
0203110103,02031101,Nkima
0203110104,02031101,Rushunguriro
0203110201,02031102,Agatovu
0203110202,02031102,Bwerankori
0203110203,02031102,Muhombo
0203110204,02031102,Mwoya
0203110205,02031102,Nkomero
0203110206,02031102,Nyagashubi
0203110301,02031103,Bihembe
0203110302,02031103,Kaduha
0203110303,02031103,Nkakwa
0203110304,02031103,Nyarubuye
0203110305,02031103,Rarire
0203110306,02031103,Rubuga
0203110401,02031104,Muriza
0203110402,02031104,Nyagishayo
0203110403,02031104,Nyamiyaga
0203110404,02031104,Ryabidandi
0203110405,02031104,Uwimfizi
0203120101,02031201,Gahotora
0203120102,02031201,Kibyibushye
0203120103,02031201,Nyacyonga
0203120104,02031201,Ruganza
0203120105,02031201,Rusagara
0203120106,02031201,Ryanyaruja
0203120201,02031202,Busenyi
0203120202,02031202,Gambiriro
0203120203,02031202,Mukaka
0203120204,02031202,Murambi
0203120205,02031202,Nshenyi
0203120206,02031202,Uwigisura
0203120301,02031203,Cyivugiza
0203120302,02031203,Gitwa
0203120303,02031203,Kirwa
0203120304,02031203,Mutumba
0203120305,02031203,Uwinyana
0203120401,02031204,Rukarakara
0203120402,02031204,Ruvuru
0203120403,02031204,Ruyenzi
0203120404,02031204,Tambananga
0203120405,02031204,Zirambi
0203120501,02031205,Gakaranka
0203120502,02031205,Mubuga
0203120503,02031205,Rugote
0203120504,02031205,Uwimbogo
0203120505,02031205,Yanza
0203130101,02031301,Bukoro
0203130102,02031301,Kageyo
0203130103,02031301,Kansi
0203130104,02031301,Nyamirambo
0203130105,02031301,Ryamuhumbi
0203130201,02031302,Giseke
0203130202,02031302,Kabari
0203130203,02031302,Kidogo
0203130204,02031302,Matyazo
0203130205,02031302,Tugogo
0203130301,02031303,Gisorora
0203130302,02031303,Kinyonyo
0203130303,02031303,Nyarugano
0203130304,02031303,Uruyange
0203130401,02031304,Rugogwe
0203130402,02031304,Rugusa
0203130403,02031304,Titi
0203130501,02031305,Bugizi
0203130502,02031305,Busasamana
0203130503,02031305,Karambi
0203130504,02031305,Ruramba
0203140101,02031401,Bunge
0203140102,02031401,Jali
0203140103,02031401,Nyanzoga
0203140104,02031401,Toraniro
0203140201,02031402,Cyuna
0203140202,02031402,Kiramutse
0203140203,02031402,Remera
0203140204,02031402,Uwamuhizi
0203140301,02031403,Jali
0203140302,02031403,Kibu
0203140303,02031403,Munanira
0203140304,02031403,Rwabujagi
0203140401,02031404,Gihango
0203140402,02031404,Kabuye
0203140403,02031404,Miko
0203140404,02031404,Rasaniro
0203140501,02031405,Akabacura
0203140502,02031405,Gasave
0203140503,02031405,Karimba
0203140504,02031405,Ntanda
0203140505,02031405,Nyamugari
0203140601,02031406,Kabacuzi
0203140602,02031406,Kamusindi
0203140603,02031406,Kavumu
0203140604,02031406,Runyinya
0204010101,02040101,Byimana
0204010102,02040101,Kamabuye
0204010103,02040101,Karambo
0204010104,02040101,Kigarama
0204010201,02040102,Akagahaya
0204010202,02040102,Busoro
0204010203,02040102,Gasyankingi
0204010204,02040102,Gishamvu
0204010205,02040102,Mirambi
0204010206,02040102,Nyagatama
0204010301,02040103,Agakombe
0204010302,02040103,Agasekebuye
0204010303,02040103,Gitwa
0204010304,02040103,Impinga
0204010305,02040103,Kadahokwa
0204010306,02040103,Kidahire
0204010307,02040103,Kiduha
0204010401,02040104,Akabere
0204010402,02040104,Cyambwe
0204010403,02040104,Kabeza
0204010404,02040104,Karubare
0204010405,02040104,Kinyovi
0204010406,02040104,Rebero
0204010407,02040104,Rusasa
0204010408,02040104,Umunyinya
0204020101,02040201,Agacyamu
0204020102,02040201,Agasharu
0204020103,02040201,Akagarama
0204020104,02040201,Karuzi
0204020105,02040201,Kigarama
0204020106,02040201,Munini
0204020107,02040201,Nkamatira
0204020108,02040201,Nyarutovu
0204020109,02040201,Nyarwumba
0204020110,02040201,Rugerero
0204020111,02040201,Rwankoni
0204020112,02040201,Rwaza
0204020113,02040201,Shuni
0204020201,02040202,Gatongati
0204020202,02040202,Kamutima
0204020203,02040202,Karuhinda
0204020204,02040202,Kigarama
0204020205,02040202,Kinyana
0204020206,02040202,Kinyinya
0204020207,02040202,Mbuba
0204020208,02040202,Munanira
0204020209,02040202,Nyarunazi
0204020210,02040202,Rugarama
0204020301,02040203,Agacyamu
0204020302,02040203,Agahenerezo
0204020303,02040203,Agakombe
0204020304,02040203,Agasharu
0204020305,02040203,Gitwa
0204020306,02040203,Kanazi
0204020307,02040203,Kaseramba
0204020308,02040203,Kubutare
0204020309,02040203,Magonde
0204020310,02040203,Nyagasambu
0204020311,02040203,Nyanza
0204020312,02040203,Rugarama
0204020313,02040203,Sabaderi
0204020401,02040204,Gako
0204020402,02040204,Gasongati
0204020403,02040204,Gikombe
0204020404,02040204,Kabagendera
0204020405,02040204,Karambo
0204020406,02040204,Karuhayi
0204020407,02040204,Kigarama
0204020408,02040204,Ngobagoba
0204020409,02040204,Rwezamenyo
0204030101,02040301,Kibingo
0204030102,02040301,Mataba
0204030103,02040301,Mitsinda
0204030104,02040301,Nyamapfunda
0204030105,02040301,Nyamikaba
0204030201,02040302,Agatenderi
0204030202,02040302,Akarehe
0204030203,02040302,Ikigarama
0204030204,02040302,Kinani
0204030205,02040302,Rwezamenyo
0204030301,02040303,Akarambo
0204030302,02040303,Mavumba
0204030303,02040303,Mukongoro
0204030304,02040303,Nyarusange
0204030305,02040303,Sangano
0204030306,02040303,Umuyange
0204030307,02040303,Uwarugondo
0204030401,02040304,Agasharu
0204030402,02040304,Agatovu
0204030403,02040304,Mukimba
0204030404,02040304,Nkoto
0204030405,02040304,Nyesonga
0204030406,02040304,Zaga
0204030501,02040305,Butare
0204030502,02040305,Cyetete
0204030503,02040305,Kaburemera
0204030504,02040305,Rugege
0204030505,02040305,Uwimpundu
0204040101,02040401,Birambo
0204040102,02040401,Gihanda
0204040103,02040401,Gishihe
0204040104,02040401,Kababaji
0204040105,02040401,Kabingo
0204040106,02040401,Kamyuga
0204040107,02040401,Karambi
0204040108,02040401,Kavumu
0204040201,02040402,Bande
0204040202,02040402,Buremera
0204040203,02040402,Kamihuro
0204040204,02040402,Karuhimbana
0204040205,02040402,Kinyata
0204040206,02040402,Mahwa
0204040207,02040402,Mbogo
0204040208,02040402,Sekera
0204040301,02040403,Kabingo
0204040302,02040403,Kagina
0204040303,02040403,Kanyamugira
0204040304,02040403,Nyarunazi
0204040305,02040403,Ruhungu
0204040306,02040403,Rwabuye
0204040307,02040403,Sanzu
0204040401,02040404,Gasura
0204040402,02040404,Gituntu
0204040403,02040404,Gitwa
0204040404,02040404,Kagarama
0204040405,02040404,Kigarama
0204040406,02040404,Nyarunyinya
0204040407,02040404,Rebo
0204040501,02040405,Gatovu
0204040502,02040405,Kabacuzi
0204040503,02040405,Kabakobwa
0204040504,02040405,Nyagasozi
0204040505,02040405,Nyarurembo
0204040506,02040405,Rusenyi
0204040601,02040406,Kabugabo
0204040602,02040406,Kabumba
0204040603,02040406,Karambi
0204040604,02040406,Mubuga
0204040605,02040406,Nkenke
0204040606,02040406,Nyanzamura
0204040607,02040406,Rugarama
0204040608,02040406,Shaba
0204040701,02040407,Birembo
0204040702,02040407,Birinjo
0204040703,02040407,Gasharu
0204040704,02040407,Kabumba
0204040705,02040407,Kakarusho
0204040706,02040407,Kanyirapfundo
0204040707,02040407,Nyagahinga
0204040708,02040407,Ruhinga
0204040709,02040407,Ryaruhimbya
0204040801,02040408,Agasharu
0204040802,02040408,Akaderege
0204040803,02040408,Gaseke
0204040804,02040408,Kabicuki
0204040805,02040408,Ntuntu
0204040806,02040408,Nyamirama
0204040807,02040408,Serugenzi
0204050101,02040501,Buremera
0204050102,02040501,Gakoni
0204050103,02040501,Nyarurama
0204050104,02040501,Rwerinka
0204050201,02040502,Cyegera
0204050202,02040502,Gasaka
0204050203,02040502,Gihana
0204050204,02040502,Rugarama
0204050205,02040502,Sogwe
0204050301,02040503,Hanika
0204050302,02040503,Karambo
0204050303,02040503,Kinazi
0204050304,02040503,Muti
0204050305,02040503,Nyarugunga
0204050306,02040503,Nyarusange
0204050307,02040503,Rubona
0204050308,02040503,Ruvugizo
0204050401,02040504,Kibiraro
0204050402,02040504,Mujyejuru
0204050403,02040504,Munyu
0204050404,02040504,Remera
0204050405,02040504,Rwambariro
0204050501,02040505,Butare
0204050502,02040505,Gahondo
0204050503,02040505,Giseke
0204050504,02040505,Kigarama
0204050505,02040505,Mukuzanyana
0204050506,02040505,Nyabisindu
0204060101,02040601,Buremera
0204060102,02040601,Gasarabuye
0204060103,02040601,Kinazi
0204060104,02040601,Nkorwe
0204060201,02040602,Gitabure
0204060202,02040602,Gitwa
0204060203,02040602,Kinombe
0204060204,02040602,Taba
0204060301,02040603,Gasharu
0204060302,02040603,Murama
0204060303,02040603,Nyamvumba
0204060304,02040603,Nyarusange
0204060305,02040603,Rukeri
0204060401,02040604,Bwegera
0204060402,02040604,Gikomero
0204060403,02040604,Kabirombe
0204060404,02040604,Kayeye
0204060501,02040605,Gasororo
0204060502,02040605,Gatyazo
0204060503,02040605,Kabirizi
0204060504,02040605,Mpinga
0204060505,02040605,Nyamiyaga
0204060506,02040605,Nyantende
0204060507,02040605,Rutontwe
0204060508,02040605,Shyinga
0204060601,02040606,Gisagara
0204060602,02040606,Kagoma
0204060603,02040606,Karambi
0204060604,02040606,Karambo
0204060605,02040606,Kigarama
0204060606,02040606,Kizi
0204070101,02040701,Agasharu
0204070102,02040701,Akanyinya
0204070103,02040701,Bigangara
0204070104,02040701,Kanyaruhinda
0204070105,02040701,Mpinga
0204070106,02040701,Rubona
0204070107,02040701,Rwabuye
0204070201,02040702,Gakombe
0204070202,02040702,Gasharu
0204070203,02040702,Gicubuka
0204070204,02040702,Mpinga
0204070205,02040702,Ndobogo
0204070206,02040702,Rwezamenyo
0204070301,02040703,Kagera
0204070302,02040703,Kigusa
0204070303,02040703,Kimuna
0204070304,02040703,Kinyana
0204070305,02040703,Rugarama
0204070306,02040703,Ruryango
0204070401,02040704,Bumbogo
0204070402,02040704,Cyayove
0204070403,02040704,Gitwa
0204070404,02040704,Kaburuba
0204070405,02040704,Murambi
0204070406,02040704,Taba
0204070501,02040705,Gahanga
0204070502,02040705,Kabakono
0204070503,02040705,Kamunyinya
0204070504,02040705,Kanzeyi
0204070505,02040705,Kibiraro
0204070506,02040705,Kigarama
0204070507,02040705,Mpinga
0204070508,02040705,Ngeri
0204070509,02040705,Nyabisindu
0204070510,02040705,Nyamirundi
0204070601,02040706,Buhoro
0204070602,02040706,Gitwa
0204070603,02040706,Kibirizi
0204070604,02040706,Kingoma
0204070605,02040706,Ruhuha
0204070701,02040707,Cyahafi
0204070702,02040707,Gashikiri
0204070703,02040707,Kagarama
0204070704,02040707,Kavumu
0204070705,02040707,Kigwene
0204070706,02040707,Rupango
0204080101,02040801,Bweramana
0204080102,02040801,Cyiri
0204080103,02040801,Gahanga
0204080104,02040801,Gasunzwe
0204080105,02040801,Kigarama
0204080106,02040801,Kizenga
0204080107,02040801,Nyagakingi
0204080108,02040801,Sata
0204080109,02040801,Shingangabo
0204080110,02040801,Taba
0204080201,02040802,Akagarama
0204080202,02040802,Akayenzi
0204080203,02040802,Akogo
0204080204,02040802,Amasanganzira
0204080205,02040802,Kabeza
0204080206,02040802,Kabutora
0204080207,02040802,Mpinga
0204080208,02040802,Nyagasambu
0204080209,02040802,Remera
0204080210,02040802,Rujumbura
0204080211,02040802,Rusenyi
0204080212,02040802,Taba
0204080301,02040803,Akabuga
0204080302,02040803,Akamahinda
0204080303,02040803,Gakombe
0204080304,02040803,Nyagisenyi
0204080305,02040803,Nyarusambu
0204080401,02040804,Agakera
0204080402,02040804,Agakombe
0204080403,02040804,Gaseke
0204080404,02040804,Kabahora
0204080405,02040804,Mpazi
0204080406,02040804,Nyamata
0204080407,02040804,Rwinuma
0204090101,02040901,Akabuye
0204090102,02040901,Bukinanyana
0204090103,02040901,Buye
0204090104,02040901,Gasoro
0204090106,02040901,Kabutare
0204090107,02040901,Karubanda
0204090108,02040901,Mamba
0204090109,02040901,Rusenyi
0204090110,02040901,Taba
0204090201,02040902,Gatoki
0204090202,02040902,Kaguhu
0204090203,02040902,Karambi
0204090204,02040902,Nyabubare
0204090205,02040902,Nyagapfizi
0204090206,02040902,Rugarama
0204090207,02040902,Runga
0204090301,02040903,Gafurwe
0204090302,02040903,Kabeza
0204090303,02040903,Kamucuzi
0204090304,02040903,Nyabitare
0204090305,02040903,Rurenda
0204090306,02040903,Rusisiro
0204090307,02040903,Ruvuzo
0204090401,02040904,Ngoma  V
0204090402,02040904,Ngoma I
0204090403,02040904,Ngoma III
0204090404,02040904,Ngoma IV
0204090405,02040904,Ngoma VI
0204090406,02040904,Ngoma II
0204100101,02041001,Kamuhoza
0204100102,02041001,Kibyagira
0204100103,02041001,Nyabijyo
0204100104,02041001,Nyagatovu
0204100105,02041001,Umuyange
0204100201,02041002,Dutare
0204100202,02041002,Karambo
0204100203,02041002,Kigoma
0204100204,02041002,Kiyanza
0204100205,02041002,Murama
0204100301,02041003,Gakoni
0204100302,02041003,Kampongo
0204100303,02041003,Nyakigezi
0204100304,02041003,Rukubiro
0204100305,02041003,Umuyinza
0204100401,02041004,Bwankusi
0204100402,02041004,Gashikiri
0204100403,02041004,Gitwa
0204100404,02041004,Karambo
0204100405,02041004,Rwamara
0204100501,02041005,Agasharu
0204100502,02041005,Kinziramuhindo
0204100503,02041005,Nyakabingo
0204100504,02041005,Shyara
0204100505,02041005,Taba
0204100601,02041006,Agasharu
0204100602,02041006,Akanyana
0204100603,02041006,Umurambi
0204100701,02041007,Igerero
0204100702,02041007,Kigarama
0204100703,02041007,Mbagabaga
0204100704,02041007,Muginga
0204100705,02041007,Rugarama
0204100706,02041007,Rwamabare
0204110101,02041101,Gasaka
0204110102,02041101,Gasharu
0204110103,02041101,Impinga
0204110104,02041101,Kanyirankuba
0204110105,02041101,Karubona
0204110106,02041101,Kinkanga
0204110107,02041101,Mucunda
0204110108,02041101,Rugarama
0204110201,02041102,Kabuga
0204110202,02041102,Kigarama
0204110203,02041102,Kigari
0204110204,02041102,Mubuga
0204110205,02041102,Ruvugizo
0204110301,02041103,Gakomeye
0204110302,02041103,Kagasa
0204110303,02041103,Kavumu
0204110304,02041103,Kigarama
0204110305,02041103,Ndyome
0204110306,02041103,Nyakabuye
0204110307,02041103,Nyarutovu
0204110308,02041103,Rubanga
0204110401,02041104,Kamabuye
0204110402,02041104,Kimigo
0204110403,02041104,Murambi
0204110404,02041104,Nyabusunzu
0204110405,02041104,Rushikiri
0204110406,02041104,Rwamuganda
0204110501,02041105,Agasharu
0204110502,02041105,Impinga
0204110503,02041105,Nyagasozi
0204110504,02041105,Nyamuko
0204110505,02041105,Nyarucyamu
0204110506,02041105,Nyarugenge
0204110507,02041105,Rubona
0204110508,02041105,Rugarama
0204110509,02041105,Tumba
0204110510,02041105,Umuremera
0204110601,02041106,Gicubuka
0204110602,02041106,Kabeza
0204110603,02041106,Kibiraro
0204110604,02041106,Mubuga
0204110605,02041106,Murambi
0204120101,02041201,Amarongi
0204120102,02041201,Gatwaro
0204120103,02041201,Nyakabuye
0204120104,02041201,Rumana
0204120201,02041202,Gakomeye
0204120202,02041202,Kamwambi
0204120203,02041202,Karambo
0204120204,02041202,Remera
0204120205,02041202,Rurembo
0204120301,02041203,Murehe
0204120302,02041203,Nyabisindu
0204120303,02041203,Nyamivumu
0204120304,02041203,Nyarunyinya
0204120401,02041204,Birambo
0204120402,02041204,Cyarera
0204120403,02041204,Murango
0204120404,02041204,Rugerero
0204120501,02041205,Bweramana
0204120502,02041205,Kigarama
0204120503,02041205,Munanira
0204120504,02041205,Nyagacyamu
0204120505,02041205,Nyamabuye
0204120601,02041206,Gasharu
0204120602,02041206,Kibara
0204120603,02041206,Kigarama
0204120604,02041206,Murambi
0204120605,02041206,Mwezi
0204120606,02041206,Nyabujengwe
0204120607,02041206,Rugarama
0204120701,02041207,Karama
0204120702,02041207,Karugumya
0204120703,02041207,Kiboga
0204120704,02041207,Kigarama
0204120705,02041207,Rugarama
0204130101,02041301,Bisambu
0204130102,02041301,Cyendajuru
0204130103,02041301,Kigarama
0204130104,02041301,Matyazo
0204130105,02041301,Rugarama
0204130106,02041301,Ruhinga
0204130107,02041301,Rwatsi
0204130201,02041302,Bambiro
0204130202,02041302,Gasharu
0204130203,02041302,Kigarama
0204130204,02041302,Kirarambogo
0204130205,02041302,Nyabisindu
0204130301,02041303,Bwiza
0204130302,02041303,Gihinga
0204130303,02041303,Kigarama
0204130304,02041303,Maliza
0204130305,02041303,Muranda
0204130306,02041303,Ndago
0204130307,02041303,Ntobwe
0204130308,02041303,Rusuma
0204130309,02041303,Umurera
0204130401,02041304,Kigarama
0204130402,02041304,Mugobore
0204130403,02041304,Nyagasozi
0204130404,02041304,Nyamirama
0204130405,02041304,Nyamiyaga
0204130406,02041304,Nyarurembo
0204130407,02041304,Rugarama
0204130408,02041304,Ryasebiganza
0204130501,02041305,Igonde
0204130502,02041305,Kabakobwa
0204130503,02041305,Kanyiramana
0204130504,02041305,Karebero
0204130505,02041305,Kinyambo
0204130506,02041305,Ngororero
0204130507,02041305,Nyarukurazo
0204130508,02041305,Remera
0204130509,02041305,Shunga
0204130510,02041305,Umuyange
0204140101,02041401,Agahora
0204140102,02041401,Agasengasenge
0204140103,02041401,Agasharu
0204140104,02041401,Agateme
0204140105,02041401,Icyiri
0204140106,02041401,Kabeza
0204140107,02041401,Kigarama
0204140108,02041401,Mukoni
0204140109,02041401,Taba
0204140201,02041402,Abizerwa
0204140202,02041402,Akamuhoza
0204140203,02041402,Amahoro
0204140204,02041402,Ubumwe
0204140205,02041402,Ubwiyunge
0204140301,02041403,Agasenyi
0204140302,02041403,Berwa
0204140303,02041403,Nyarurembo
0204140304,02041403,Rebero
0204140305,02041403,Rimba
0204140401,02041404,Agasharu
0204140402,02041404,Akabuga
0204140403,02041404,Akarugiranka
0204140404,02041404,Kigarama
0204140405,02041404,Musange
0204140406,02041404,Runyinya
0204140407,02041404,Rwanyanza
0204140501,02041405,Akabeza
0204140502,02041405,Akakanyamanza
0204140503,02041405,Byimana
0204140504,02041405,Impuhwe
0204140505,02041405,Kigarama
0204140506,02041405,Ntangarugero
0204140507,02041405,Urugwiro
0205010101,02050101,Bushigishigi
0205010102,02050101,Giharayumbu
0205010103,02050101,Mugote
0205010104,02050101,Rusekera
0205010201,02050102,Bishyiga
0205010202,02050102,Buhoro
0205010203,02050102,Gakangaga
0205010204,02050102,Gihumo
0205010205,02050102,Rukeri
0205010301,02050103,Bitaba
0205010302,02050103,Gifurwe
0205010303,02050103,Nganzo
0205010304,02050103,Nyamaberi
0205010305,02050103,Ruronzi
0205010306,02050103,Uwankiriye
0205010401,02050104,Gikungu
0205010402,02050104,Gishwati
0205010403,02050104,Kagano
0205010404,02050104,Kinaba
0205010405,02050104,Minaga
0205010406,02050104,Mujerenge
0205010407,02050104,Tantamara
0205010408,02050104,Uwinzira
0205010501,02050105,Cyinyonza
0205010502,02050105,Gitovu
0205010503,02050105,Magumira
0205010504,02050105,Matsinda
0205010505,02050105,Munini
0205010506,02050105,Rukwandu
0205010507,02050105,Uwinzovu
0205010601,02050106,Buruhukiro
0205010602,02050106,Kibuburo
0205010603,02050106,Mpanga
0205010604,02050106,Nkamba
0205010605,02050106,Ruseke
0205020101,02050201,Butare
0205020102,02050201,Gaseke
0205020103,02050201,Gasharu
0205020104,02050201,Gitega
0205020105,02050201,Kigarama
0205020106,02050201,Miko
0205020107,02050201,Munyereri
0205020108,02050201,Musasa
0205020109,02050201,Rusarasi
0205020110,02050201,Rwingoma
0205020201,02050202,Birambo
0205020202,02050202,Karaba
0205020203,02050202,Karama
0205020204,02050202,Mugamba
0205020205,02050202,Munyinya
0205020206,02050202,Nyamisave
0205020207,02050202,Nyanza
0205020208,02050202,Rwamagana
0205020301,02050203,Gatare
0205020302,02050203,Gatentwe
0205020303,02050203,Gikomero
0205020304,02050203,Gishike
0205020305,02050203,Kagarama
0205020306,02050203,Kaviri
0205020307,02050203,Nyarucyamu
0205020401,02050204,Kabarera
0205020402,02050204,Kamuhirwa
0205020403,02050204,Kavumu
0205020404,02050204,Kinga
0205020405,02050204,Murama
0205020406,02050204,Nyamirambo
0205020501,02050205,Buhiga
0205020502,02050205,Kibingo
0205020503,02050205,Mirama
0205020504,02050205,Mugombwa
0205020505,02050205,Nyabisindu
0205020506,02050205,Rugaragara
0205020601,02050206,Bigazi
0205020602,02050206,Gafuhisha
0205020603,02050206,Kagarama
0205020604,02050206,Karuvenya
0205020605,02050206,Mbeho
0205020606,02050206,Mugari
0205020607,02050206,Nyamirama
0205020608,02050206,Rusenyi
0205030101,02050301,Gakoma
0205030102,02050301,Gitaba
0205030103,02050301,Munombe
0205030104,02050301,Nyentanga
0205030201,02050302,Karambi
0205030202,02050302,Kibanda
0205030203,02050302,Kitazigurwa
0205030204,02050302,Munyege
0205030205,02050302,Ngiryi
0205030206,02050302,Sumba
0205030301,02050303,Dusego
0205030302,02050303,Gasharu
0205030303,02050303,Nyabivumu
0205030304,02050303,Raro
0205030401,02050304,Kabacuzi
0205030402,02050304,Kabajogo
0205030403,02050304,Karama
0205030404,02050304,Kigarama
0205030405,02050304,Nyamugari
0205030406,02050304,Nyarusange
0205030501,02050305,Gasaka
0205030502,02050305,Gitantu
0205030503,02050305,Kadoma
0205030504,02050305,Nzega
0205030601,02050306,Gitwa
0205030602,02050306,Kabeza
0205030603,02050306,Murambi
0205030604,02050306,Muriro
0205030605,02050306,Nyamifumba
0205040101,02050401,Karambo
0205040102,02050401,Karumbi
0205040103,02050401,Muhingo
0205040104,02050401,Twiya
0205040201,02050402,Gashasha
0205040202,02050402,Kiyovu
0205040203,02050402,Murembo
0205040204,02050402,Rwamakara
0205040205,02050402,Uwisuri
0205040301,02050403,Gikungu
0205040302,02050403,Kagano
0205040303,02050403,Kageyo
0205040304,02050403,Nyakabuye
0205040305,02050403,Rukereko
0205040401,02050404,Gasharu
0205040402,02050404,Gituntu
0205040403,02050404,Kamamara
0205040404,02050404,Masangano
0205040405,02050404,Runaba
0205040406,02050404,Rwangambibi
0205040501,02050405,Baziro
0205040502,02050405,Bimba
0205040503,02050405,Kagusa
0205040504,02050405,Ruhanga
0205040505,02050405,Rushyarara
0205050101,02050501,Bamba
0205050102,02050501,Biziguro
0205050103,02050501,Gahama
0205050104,02050501,Gataba
0205050105,02050501,Gitega
0205050106,02050501,Joma
0205050107,02050501,Kabuga
0205050108,02050501,Kamonyi
0205050109,02050501,Karehe
0205050110,02050501,Kavumu
0205050201,02050502,Kasemanyana
0205050202,02050502,Kibiraro
0205050203,02050502,Nyaruryango
0205050204,02050502,Rebero
0205050301,02050503,Burengo
0205050302,02050503,Gasovu
0205050303,02050503,Gatoki
0205050304,02050503,Kirwa
0205050305,02050503,Munini
0205050306,02050503,Nganzo
0205050307,02050503,Nyakirambi
0205050308,02050503,Ruganda
0205050401,02050504,Gitabage
0205050402,02050504,Kabaziro
0205050403,02050504,Kanyege
0205050404,02050504,Kasemazi
0205050405,02050504,Kirehe
0205050406,02050504,Kivumu
0205050407,02050504,Muduha
0205050408,02050504,Mukongoro
0205050501,02050505,Cyugaro
0205050502,02050505,Gashiru
0205050503,02050505,Nkomero
0205050504,02050505,Nyakabingo
0205050505,02050505,Ruhuha
0205050506,02050505,Rukeri
0205060101,02050601,Gitwa
0205060102,02050601,Kamiro
0205060103,02050601,Kigarama
0205060201,02050602,Kinyovu
0205060202,02050602,Ntaruka
0205060203,02050602,Rweru
0205060204,02050602,Sovu
0205060301,02050603,Gasharu
0205060302,02050603,Kigarama
0205060303,02050603,Ryanyirataba
0205060401,02050604,Gakomeye
0205060402,02050604,Kagarama
0205060403,02050604,Kinyana
0205060501,02050605,Bande
0205060502,02050605,Nyarusange
0205060503,02050605,Nyarusiza
0205060504,02050605,Rutuna
0205060601,02050606,Bahina
0205060602,02050606,Baro
0205060603,02050606,Kigarama
0205060604,02050606,Muhembe
0205070101,02050701,Kabarera
0205070102,02050701,Kamina
0205070103,02050701,Karandura
0205070104,02050701,Kivumu
0205070105,02050701,Munazi
0205070106,02050701,Nyabusozi
0205070201,02050702,Kasebuturanyi
0205070202,02050702,Kirwa
0205070203,02050702,Muyange
0205070204,02050702,Nyakibyeyi
0205070205,02050702,Uwinyana
0205070301,02050703,Gasharu
0205070302,02050703,Muduha
0205070303,02050703,Muganza
0205070304,02050703,Nyabubare
0205070305,02050703,Rukamiro
0205070401,02050704,Gisoro
0205070402,02050704,Gitwa
0205070403,02050704,Kavumu
0205070404,02050704,Nyamirama
0205070405,02050704,Nyirakiraro
0205070501,02050705,Cyamashya
0205070502,02050705,Gakoma
0205070503,02050705,Kabuga
0205070504,02050705,Munombe
0205070505,02050705,Nyagishubi
0205070506,02050705,Ruhurura
0205070601,02050706,Birembo
0205070602,02050706,Gatovu
0205070603,02050706,Karumbi
0205070604,02050706,Kigarama
0205070605,02050706,Mugote
0205070606,02050706,Uwamataba
0205080101,02050801,Munyinya
0205080102,02050801,Murambi
0205080103,02050801,Murwa
0205080104,02050801,Nyagatovu
0205080105,02050801,Nyamirama
0205080201,02050802,Cyeru
0205080202,02050802,Gikomero
0205080203,02050802,Munini
0205080204,02050802,Nkurubuye
0205080205,02050802,Nyarubuye
0205080206,02050802,Rambya
0205080301,02050803,Gatandaganya
0205080302,02050803,Kabere
0205080303,02050803,Kanyege
0205080304,02050803,Kirwa
0205080305,02050803,Rwezamenyo
0205080306,02050803,Ryingarura
0205080401,02050804,Dusenyi
0205080402,02050804,Karambo
0205080403,02050804,Kinyana
0205080404,02050804,Murambi
0205080405,02050804,Nyakizu
0205080406,02050804,Zigati
0205090101,02050901,Bususuruke
0205090102,02050901,Kintobo
0205090103,02050901,Turonzi
0205090104,02050901,Uwabumenyi
0205090105,02050901,Uwarwubatsi
0205090106,02050901,Uwintyabire
0205090201,02050902,Gahande
0205090202,02050902,Gasasa
0205090203,02050902,Mujuga
0205090204,02050902,Mukaka
0205090205,02050902,Rwufe
0205090206,02050902,Uwanyakanyeri
0205090207,02050902,Uwinka
0205090301,02050903,Gahira
0205090302,02050903,Gatare
0205090303,02050903,Karambi
0205090304,02050903,Uwicurangiro
0205090305,02050903,Uwurunazi
0205090401,02050904,Bitaba
0205090402,02050904,Gakoko
0205090403,02050904,Muganza
0205090404,02050904,Muyange
0205090405,02050904,Uwakagoro
0205090406,02050904,Uwinka
0205090501,02050905,Gisarenda
0205090502,02050905,Kigari
0205090503,02050905,Rubuye
0205090504,02050905,Ruhanga
0205090505,02050905,Uwimisigati
0205090506,02050905,Uwurunazi
0205100101,02051001,Karambi
0205100102,02051001,Kibumba
0205100103,02051001,Kigarama
0205100104,02051001,Muhororo
0205100201,02051002,Gatwa
0205100202,02051002,Kabere
0205100203,02051002,Kabuga
0205100204,02051002,Muduha
0205100205,02051002,Nyamirama
0205100301,02051003,Gaseke
0205100302,02051003,Kabeza
0205100303,02051003,Kivomo
0205100304,02051003,Maheresho
0205100305,02051003,Munanira
0205100401,02051004,Butare
0205100402,02051004,Gasharu
0205100403,02051004,Gisiza
0205100404,02051004,Gituntu
0205100405,02051004,Nyagishumbu
0205100406,02051004,Ruseke
0205110101,02051101,Gakomeye
0205110102,02051101,Gitondorero
0205110103,02051101,Gituntu
0205110104,02051101,Karambi
0205110105,02051101,Maso
0205110201,02051102,Kabuhoro
0205110202,02051102,Kirenzi I
